Year,Region,Gender,Age_Group,Environment,Population
2022,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,55-59,Urban,76323.0
2022,"Van, Muş, Bitlis, Hakkari-TRB2",Female,55-59,Urban,26132.0
2022,"Zonguldak, Karabük, Bartın-TR81",Female,55-59,Urban,20067.0
2023,"Adana, Mersin-TR62",Female,55-59,Urban,119083.0
2023,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,55-59,Urban,9708.0
2023,Ankara-TR51,Female,55-59,Urban,170531.0
2023,"Antalya, Isparta, Burdur-TR61",Female,55-59,Urban,92773.0
2023,"Aydın, Denizli, Muğla-TR32",Female,55-59,Urban,106746.0
2023,"Balıkesir, Çanakkale-TR22",Female,55-59,Urban,57127.0
2023,"Bursa, Eskişehir, Bilecik-TR41",Female,55-59,Urban,127979.0
2023,"Erzurum, Erzincan, Bayburt-TRA1",Female,55-59,Urban,22597.0
2023,"Gaziantep, Adıyaman, Kilis-TRC1",Female,55-59,Urban,50623.0
2023,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,55-59,Urban,77193.0
2023,İstanbul-TR10,Female,55-59,Urban,400674.0
2023,İzmir-TR31,Female,55-59,Urban,141607.0
2023,"Kastamonu, Çankırı, Sinop-TR82",Female,55-59,Urban,14527.0
2023,"Kayseri, Sivas, Yozgat-TR72",Female,55-59,Urban,58798.0
2023,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,55-59,Urban,32030.0
2023,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,55-59,Urban,104165.0
2023,"Konya, Karaman-TR52",Female,55-59,Urban,68381.0
2023,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,55-59,Urban,37569.0
2023,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,55-59,Urban,77908.0
2023,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,55-59,Urban,28661.0
2023,"Samsun, Tokat, Çorum, Amasya-TR83",Female,55-59,Urban,75685.0
2023,"Şanlıurfa, Diyarbakır-TRC2",Female,55-59,Urban,61224.0
2023,"Tekirdağ, Edirne, Kırklareli-TR21",Female,55-59,Urban,50379.0
2023,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,55-59,Urban,74131.0
2023,"Van, Muş, Bitlis, Hakkari-TRB2",Female,55-59,Urban,25125.0
2023,"Zonguldak, Karabük, Bartın-TR81",Female,55-59,Urban,19852.0
2024,"Adana, Mersin-TR62",Female,55-59,Urban,117168.0
2024,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,55-59,Urban,8991.0
2024,Ankara-TR51,Female,55-59,Urban,171213.0
2024,"Antalya, Isparta, Burdur-TR61",Female,55-59,Urban,92614.0
2024,"Aydın, Denizli, Muğla-TR32",Female,55-59,Urban,106023.0
2024,"Balıkesir, Çanakkale-TR22",Female,55-59,Urban,56733.0
2024,"Bursa, Eskişehir, Bilecik-TR41",Female,55-59,Urban,127324.0
2024,"Erzurum, Erzincan, Bayburt-TRA1",Female,55-59,Urban,21715.0
2024,"Gaziantep, Adıyaman, Kilis-TRC1",Female,55-59,Urban,50250.0
2024,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,55-59,Urban,76001.0
2024,İstanbul-TR10,Female,55-59,Urban,402711.0
2024,İzmir-TR31,Female,55-59,Urban,141522.0
2024,"Kastamonu, Çankırı, Sinop-TR82",Female,55-59,Urban,14348.0
2024,"Kayseri, Sivas, Yozgat-TR72",Female,55-59,Urban,58104.0
2024,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,55-59,Urban,31810.0
2024,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,55-59,Urban,103921.0
2024,"Konya, Karaman-TR52",Female,55-59,Urban,67251.0
2024,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,55-59,Urban,37005.0
2024,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,55-59,Urban,77360.0
2024,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,55-59,Urban,28515.0
2024,"Samsun, Tokat, Çorum, Amasya-TR83",Female,55-59,Urban,73514.0
2024,"Şanlıurfa, Diyarbakır-TRC2",Female,55-59,Urban,60316.0
2024,"Tekirdağ, Edirne, Kırklareli-TR21",Female,55-59,Urban,50136.0
2024,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,55-59,Urban,71471.0
2024,"Van, Muş, Bitlis, Hakkari-TRB2",Female,55-59,Urban,23818.0
2024,"Zonguldak, Karabük, Bartın-TR81",Female,55-59,Urban,20278.0
2025,"Adana, Mersin-TR62",Female,55-59,Urban,114036.0
2025,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,55-59,Urban,8348.0
2025,Ankara-TR51,Female,55-59,Urban,169331.0
2025,"Antalya, Isparta, Burdur-TR61",Female,55-59,Urban,93683.0
2025,"Aydın, Denizli, Muğla-TR32",Female,55-59,Urban,105594.0
2025,"Balıkesir, Çanakkale-TR22",Female,55-59,Urban,56004.0
2025,"Bursa, Eskişehir, Bilecik-TR41",Female,55-59,Urban,127022.0
2025,"Erzurum, Erzincan, Bayburt-TRA1",Female,55-59,Urban,20730.0
2025,"Gaziantep, Adıyaman, Kilis-TRC1",Female,55-59,Urban,48822.0
2025,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,55-59,Urban,74456.0
2025,İstanbul-TR10,Female,55-59,Urban,400718.0
2025,İzmir-TR31,Female,55-59,Urban,140832.0
2025,"Kastamonu, Çankırı, Sinop-TR82",Female,55-59,Urban,14021.0
2025,"Kayseri, Sivas, Yozgat-TR72",Female,55-59,Urban,57132.0
2025,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,55-59,Urban,30961.0
2025,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,55-59,Urban,103228.0
2025,"Konya, Karaman-TR52",Female,55-59,Urban,66714.0
2025,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,55-59,Urban,36198.0
2025,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,55-59,Urban,77105.0
2025,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,55-59,Urban,28439.0
2025,"Samsun, Tokat, Çorum, Amasya-TR83",Female,55-59,Urban,69349.0
2025,"Şanlıurfa, Diyarbakır-TRC2",Female,55-59,Urban,57919.0
2025,"Tekirdağ, Edirne, Kırklareli-TR21",Female,55-59,Urban,50005.0
2025,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,55-59,Urban,67054.0
2025,"Van, Muş, Bitlis, Hakkari-TRB2",Female,55-59,Urban,22056.0
2025,"Zonguldak, Karabük, Bartın-TR81",Female,55-59,Urban,20108.0
2007,"Adana, Mersin-TR62",Female,5-9,Rural,41426.0
2007,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,40285.0
2007,Ankara-TR51,Female,5-9,Rural,13717.0
2007,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,35592.0
2007,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,48424.0
2007,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,21003.0
2007,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,21189.0
2007,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,24328.0
2007,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,28706.0
2007,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,66193.0
2007,İstanbul-TR10,Female,5-9,Rural,63671.0
2007,İzmir-TR31,Female,5-9,Rural,19764.0
2007,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,11046.0
2007,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,33150.0
2007,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,28607.0
2007,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,46643.0
2007,"Konya, Karaman-TR52",Female,5-9,Rural,28915.0
2007,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,26504.0
2007,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,43739.0
2007,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,57264.0
2007,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,48312.0
2007,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,90765.0
2007,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,14224.0
2007,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,43377.0
2007,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,80838.0
2007,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,18293.0
2008,"Adana, Mersin-TR62",Female,5-9,Rural,26081.0
2008,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,40819.0
2008,Ankara-TR51,Female,5-9,Rural,5136.0
2008,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,30350.0
2008,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,40515.0
2008,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,19681.0
2008,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,13731.0
2008,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,22823.0
2008,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,26520.0
2008,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,66280.0
2008,İstanbul-TR10,Female,5-9,Rural,4462.0
2008,İzmir-TR31,Female,5-9,Rural,10695.0
2008,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,10479.0
2008,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,26538.0
2008,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,26904.0
2008,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,23407.0
2008,"Konya, Karaman-TR52",Female,5-9,Rural,27364.0
2008,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,24827.0
2008,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,41006.0
2008,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,56198.0
2008,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,43254.0
2008,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,83926.0
2008,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,13983.0
2008,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,42187.0
2008,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,81337.0
2008,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,17461.0
2009,"Adana, Mersin-TR62",Female,5-9,Rural,24453.0
2009,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,38710.0
2009,Ankara-TR51,Female,5-9,Rural,4185.0
2009,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,28898.0
2009,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,38417.0
2009,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,18412.0
2009,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,12805.0
2009,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,21523.0
2009,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,24925.0
2009,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,64235.0
2009,İstanbul-TR10,Female,5-9,Rural,4535.0
2009,İzmir-TR31,Female,5-9,Rural,10197.0
2009,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,9763.0
2009,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,24433.0
2009,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,24585.0
2009,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,22346.0
2009,"Konya, Karaman-TR52",Female,5-9,Rural,25689.0
2009,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,24534.0
2009,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,38649.0
2009,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,53477.0
2009,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,39545.0
2009,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,83132.0
2009,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,13475.0
2009,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,38233.0
2009,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,78830.0
2009,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,16318.0
2010,"Adana, Mersin-TR62",Female,5-9,Rural,23091.0
2010,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,36890.0
2010,Ankara-TR51,Female,5-9,Rural,3727.0
2010,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,28303.0
2010,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,36768.0
2010,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,17482.0
2010,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,11982.0
2010,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,20411.0
2010,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,24005.0
2010,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,61698.0
2010,İstanbul-TR10,Female,5-9,Rural,4534.0
2010,İzmir-TR31,Female,5-9,Rural,9721.0
2010,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,9040.0
2010,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,22732.0
2010,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,22867.0
2010,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,21166.0
2010,"Konya, Karaman-TR52",Female,5-9,Rural,24161.0
2010,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,23208.0
2010,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,36571.0
2010,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,52925.0
2010,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,36055.0
2010,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,83443.0
2010,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,13081.0
2010,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,34754.0
2010,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,76198.0
2010,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,15425.0
2011,"Adana, Mersin-TR62",Female,5-9,Rural,22245.0
2011,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,35406.0
2011,Ankara-TR51,Female,5-9,Rural,3444.0
2011,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,27965.0
2011,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,35618.0
2011,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,16699.0
2011,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,11205.0
2011,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,19395.0
2011,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,23342.0
2011,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,60682.0
2011,İstanbul-TR10,Female,5-9,Rural,4436.0
2011,İzmir-TR31,Female,5-9,Rural,9399.0
2011,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,8357.0
2011,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,20931.0
2011,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,21538.0
2011,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,20238.0
2011,"Konya, Karaman-TR52",Female,5-9,Rural,22671.0
2011,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,22096.0
2011,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,34887.0
2011,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,52192.0
2011,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,33309.0
2011,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,83746.0
2011,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,12865.0
2011,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,31576.0
2011,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,73710.0
2011,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,14333.0
2012,"Adana, Mersin-TR62",Female,5-9,Rural,21539.0
2012,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,33881.0
2012,Ankara-TR51,Female,5-9,Rural,3108.0
2012,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,28022.0
2012,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,35207.0
2012,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,16292.0
2012,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,10831.0
2012,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,18212.0
2012,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,22654.0
2012,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,60176.0
2012,İstanbul-TR10,Female,5-9,Rural,4468.0
2012,İzmir-TR31,Female,5-9,Rural,9419.0
2012,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,7951.0
2012,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,19713.0
2012,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,20768.0
2012,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,19614.0
2012,"Konya, Karaman-TR52",Female,5-9,Rural,21584.0
2012,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,21256.0
2012,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,34057.0
2012,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,50852.0
2012,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,31239.0
2012,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,84118.0
2012,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,12930.0
2012,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,30298.0
2012,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,70978.0
2012,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,13776.0
2013,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2013,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,32279.0
2013,Ankara-TR51,Female,5-9,Rural,0.0
2013,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,6063.0
2013,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2013,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4649.0
2013,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,1065.0
2013,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,4023.0
2013,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,12473.0
2013,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,5227.0
2013,İstanbul-TR10,Female,5-9,Rural,0.0
2013,İzmir-TR31,Female,5-9,Rural,0.0
2013,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,7799.0
2013,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,12864.0
2013,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,19967.0
2013,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,9063.0
2013,"Konya, Karaman-TR52",Female,5-9,Rural,2507.0
2013,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,11892.0
2013,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,19586.0
2013,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,29387.0
2013,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,14991.0
2013,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2013,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,4268.0
2013,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,11435.0
2013,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,34204.0
2013,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,11298.0
2014,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2014,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,30635.0
2014,Ankara-TR51,Female,5-9,Rural,0.0
2014,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,5842.0
2014,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2014,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4614.0
2014,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,993.0
2014,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,3668.0
2014,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,11877.0
2014,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,5197.0
2014,İstanbul-TR10,Female,5-9,Rural,0.0
2014,İzmir-TR31,Female,5-9,Rural,0.0
2014,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,6723.0
2014,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,11248.0
2014,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,18864.0
2014,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,8732.0
2014,"Konya, Karaman-TR52",Female,5-9,Rural,2386.0
2014,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,10332.0
2014,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,18737.0
2014,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,28266.0
2014,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,13359.0
2014,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2014,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,3936.0
2014,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,9641.0
2014,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,32001.0
2014,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,10825.0
2015,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2015,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,29418.0
2015,Ankara-TR51,Female,5-9,Rural,0.0
2015,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,5493.0
2015,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2015,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4529.0
2015,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,918.0
2015,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,3720.0
2015,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,11424.0
2015,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,4979.0
2015,İstanbul-TR10,Female,5-9,Rural,0.0
2015,İzmir-TR31,Female,5-9,Rural,0.0
2015,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,6234.0
2015,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,10271.0
2015,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,18037.0
2015,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,8457.0
2015,"Konya, Karaman-TR52",Female,5-9,Rural,2244.0
2015,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,9601.0
2015,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,18149.0
2015,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,27478.0
2015,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,12147.0
2015,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2015,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,3730.0
2015,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,8724.0
2015,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,30621.0
2015,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,10413.0
2016,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2016,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,28458.0
2016,Ankara-TR51,Female,5-9,Rural,0.0
2016,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,5246.0
2016,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2016,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4458.0
2016,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,871.0
2016,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,3855.0
2016,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,10881.0
2016,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,4723.0
2016,İstanbul-TR10,Female,5-9,Rural,0.0
2016,İzmir-TR31,Female,5-9,Rural,0.0
2016,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,5548.0
2016,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,9547.0
2016,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,17252.0
2016,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,8210.0
2016,"Konya, Karaman-TR52",Female,5-9,Rural,2176.0
